Date,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANET,APH,AVGO,CDNS,CDW,CRM,CRWD,CSCO,CTSH,DDOG,DELL,ENPH,EPAM,FFIV,FICO,FSLR,FTNT,GDDY,GEN,GLW,HPE,HPQ,IBM,INTC,INTU,IT,JBL,KEYS,KLAC,LRCX,MCHP,MPWR,MSFT,MSI,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,PANW,PLTR,PTC,QCOM,ROP,SMCI,SNPS,STX,SWKS,TDY,TEL,TER,TRMB,TXN,TYL,VRSN,WDAY,WDC,ZBRA
2021-08-09,142.61489868164062,294.1297912597656,629.219970703125,157.3975830078125,332.7699890136719,115.08999633789062,136.14266967773438,107.58000183105469,23.46875,35.09392166137695,44.12443161010742,150.2899932861328,177.5438232421875,245.08001708984375,65.88999938964844,48.23299026489258,66.75678253173828,130.0,45.35150909423828,185.55999755859375,608.75,210.0800018310547,469.8999938964844,94.70999908447266,60.22200012207031,73.69000244140625,21.521018981933594,35.81340026855469,12.780133247375488,24.359420776367188,112.32394409179688,49.78335189819336,516.0405883789062,289.54998779296875,58.30571746826172,166.9499969482422,33.4144172668457,60.80148696899414,67.22108459472656,443.34259033203125,276.7093505859375,215.07159423828125,78.21575927734375,117.59200286865234,73.40412139892578,20.22504425048828,198.41468811035156,45.40999984741211,84.0401382446289,64.74666595458984,22.93000030517578,135.17999267578125,131.88699340820312,470.16790771484375,3.890000104904175,291.3999938964844,79.70339965820312,160.77224731445312,456.07000732421875,138.50625610351562,123.5082015991211,89.18000030517578,166.1433563232422,488.2200012207031,211.18624877929688,234.19000244140625,50.87065505981445,563.97998046875
2021-08-10,142.13650512695312,294.7373962402344,621.739990234375,157.11276245117188,331.2799987792969,115.5999984741211,132.36517333984375,106.4800033569336,23.231250762939453,35.18951416015625,43.90412139892578,149.0500030517578,179.31333923339844,239.25086975097656,63.16749954223633,48.35472869873047,67.25379943847656,125.30000305175781,45.314674377441406,184.08999633789062,604.219970703125,208.52999877929688,459.5199890136719,95.75,60.08000183105469,72.97000122070312,21.7552433013916,35.962799072265625,12.86695384979248,24.700048446655273,112.4273452758789,49.68204116821289,511.12353515625,291.55999755859375,58.581268310546875,165.6300048828125,32.50946807861328,58.58680725097656,67.67073059082031,442.0022277832031,274.8955383300781,216.53262329101562,74.02266693115234,115.16000366210938,73.69862365722656,19.86728286743164,198.5517578125,44.38999938964844,83.79706573486328,62.83333206176758,22.920000076293945,135.77999877929688,130.94442749023438,464.3944091796875,3.8570001125335693,288.25,79.91876983642578,160.0103759765625,452.8699951171875,138.85809326171875,120.11500549316406,88.98999786376953,165.44544982910156,477.3500061035156,208.7925567626953,230.6999969482422,49.283058166503906,567.1099853515625
2021-08-11,142.39036560058594,294.3784484863281,626.030029296875,156.6166534423828,328.6400146484375,116.36000061035156,129.25888061523438,107.68000030517578,23.068750381469727,35.232521057128906,44.021568298339844,150.52999877929688,183.47035217285156,238.15969848632812,59.970001220703125,48.572105407714844,69.07621002197266,128.2100067138672,46.212493896484375,182.2899932861328,600.0,207.57000732421875,460.0400085449219,95.91000366210938,59.73400115966797,70.5999984741211,23.647005081176758,35.98038101196289,13.18819522857666,25.0074520111084,113.02375793457031,49.86625289916992,513.1482543945312,295.45001220703125,59.38819885253906,165.0500030517578,32.572200775146484,57.76567840576172,67.65723419189453,442.8218078613281,275.38494873046875,214.1101531982422,73.16453552246094,114.04000091552734,73.80570983886719,19.631099700927734,199.6118621826172,44.790000915527344,83.78772735595703,60.913333892822266,22.350000381469727,134.49000549316406,131.67152404785156,465.4406433105469,3.881999969482422,288.95001220703125,81.09037017822266,159.97576904296875,456.95001220703125,140.30235290527344,119.03623962402344,89.08999633789062,165.31460571289062,476.07000732421875,208.57583618164062,231.3699951171875,50.20100402832031,569.5399780273438
2021-08-12,145.34828186035156,296.1918640136719,634.3499755859375,154.88931274414062,332.04998779296875,117.27999877929688,123.88983154296875,106.5,22.936874389648438,35.32333755493164,44.086204528808594,152.25999450683594,185.29605102539062,244.16580200195312,61.45500183105469,49.03296661376953,70.42919921875,130.27999877929688,46.27695846557617,181.2899932861328,602.0,206.77999877929688,454.2200012207031,96.94000244140625,61.13199996948242,71.04000091552734,23.502866744995117,35.470638275146484,13.205558776855469,25.256694793701172,113.771240234375,49.313621520996094,517.669921875,304.0899963378906,59.407901763916016,165.02999877929688,31.227149963378906,55.39152908325195,67.96298217773438,445.82073974609375,278.1297607421875,217.30560302734375,68.50338745117188,116.31400299072266,74.12699890136719,19.836389541625977,196.0568084716797,43.400001525878906,83.95600891113281,61.5,24.889999389648438,133.67999267578125,132.0934295654297,464.4913635253906,3.8329999446868896,292.19000244140625,78.24750518798828,158.67709350585938,456.7099914550781,141.32066345214844,116.35897064208984,88.61000061035156,163.8926239013672,477.04998779296875,207.15737915039062,235.3300018310547,46.93553161621094,568.4000244140625
2021-08-13,145.55323791503906,297.74755859375,637.3099975585938,156.26747131347656,332.7799987792969,116.29000091552734,124.5417709350586,110.55000305175781,22.754375457763672,35.36156463623047,44.25917053222656,152.6699981689453,185.67994689941406,247.28187561035156,60.95500183105469,49.1025276184082,71.45084381103516,135.49000549316406,46.05595016479492,175.0,607.8499755859375,204.3699951171875,451.6499938964844,96.5999984741211,61.86600112915039,71.30000305175781,23.683032989501953,35.42670822143555,13.005867958068848,24.101863861083984,113.85871124267578,49.26756286621094,521.35302734375,304.8699951171875,59.7429313659668,166.10000610351562,31.26719856262207,55.097251892089844,68.15181732177734,448.24102783203125,281.0472412109375,219.65261840820312,69.1567153930664,117.56600189208984,73.43087005615234,20.118410110473633,196.72396850585938,43.45000076293945,84.48883819580078,62.34000015258789,24.899999618530273,132.00999450683594,133.4309844970703,465.7119140625,3.630000114440918,293.1199951171875,77.82537841796875,158.77230834960938,455.3500061035156,141.2466278076172,116.45704650878906,88.9000015258789,164.61669921875,477.7799987792969,206.31021118164062,236.67999267578125,47.514888763427734,571.0700073242188
2021-08-16,147.5252227783203,302.16619873046875,636.9400024414062,157.17710876464844,330.17999267578125,115.26000213623047,126.25796508789062,107.4800033569336,22.844375610351562,35.60530471801758,44.439422607421875,151.8699951171875,186.33531188964844,244.96205139160156,58.6775016784668,48.93730545043945,71.03665924072266,133.52000427246094,45.88100051879883,167.5399932861328,618.969970703125,203.7100067138672,448.1199951171875,96.83000183105469,60.487998962402344,70.2699966430664,23.313692092895508,35.49700927734375,13.023235321044922,24.459115982055664,114.18477630615234,49.24913024902344,523.4741821289062,308.6199951171875,59.427616119384766,166.64999389648438,31.392126083374023,55.90033721923828,67.63026428222656,442.1468505859375,282.72662353515625,221.41526794433594,69.1664810180664,116.04399871826172,73.00251007080078,19.881235122680664,194.8230743408203,43.40999984741211,84.90016174316406,61.720001220703125,24.5,130.16000366210938,132.9731903076172,470.00323486328125,3.7060000896453857,294.4200134277344,78.14411926269531,157.76499938964844,454.82000732421875,142.0520477294922,116.18242645263672,90.08000183105469,165.61993408203125,476.4700012207031,207.45289611816406,232.5800018310547,46.536746978759766,572.8900146484375
2021-08-17,146.6173553466797,303.13275146484375,635.010009765625,152.79449462890625,324.70001220703125,114.93000030517578,123.48714447021484,107.55999755859375,22.78937530517578,35.41891860961914,43.57911682128906,149.58999633789062,184.15383911132812,242.78964233398438,58.20000076293945,48.70254135131836,70.88018798828125,133.0,45.038429260253906,163.47999572753906,620.3300170898438,202.02000427246094,457.3299865722656,93.51000213623047,59.72600173950195,70.26000213623047,23.38575553894043,35.47944259643555,12.953778266906738,23.827693939208984,113.2543716430664,48.53070831298828,516.6481323242188,309.8299865722656,58.501365661621094,164.4199981689453,30.7493896484375,54.96245193481445,65.5079574584961,436.4962463378906,281.267822265625,220.95339965820312,69.02021026611328,116.447998046875,71.85122680664062,19.39093017578125,188.71829223632812,41.97999954223633,85.02168273925781,60.961666107177734,23.969999313354492,127.9800033569336,129.63380432128906,470.72003173828125,3.6570000648498535,291.6199951171875,77.71339416503906,155.15103149414062,455.7900085449219,139.27471923828125,113.84840393066406,88.5999984741211,162.5404815673828,472.239990234375,208.388671875,231.36000061035156,46.002540588378906,562.6799926757812
2021-08-18,142.87844848632812,298.76019287109375,626.77001953125,152.31674194335938,323.5199890136719,112.22000122070312,122.11614227294922,103.44000244140625,22.629375457763672,35.32333755493164,42.6942138671875,148.02000427246094,182.8243408203125,246.94769287109375,58.44499969482422,47.95473861694336,70.56723022460938,132.67999267578125,44.642459869384766,162.47000122070312,622.0,198.1199951171875,450.0400085449219,93.6500015258789,58.54399871826172,69.37999725341797,23.160545349121094,35.67277526855469,12.77145004272461,23.445524215698242,110.90847778320312,48.0701789855957,513.8712158203125,302.20001220703125,58.6097526550293,163.66000366210938,30.282115936279297,54.062530517578125,64.59967803955078,441.54901123046875,279.54681396484375,220.48208618164062,68.86418914794922,116.38999938964844,71.1015853881836,18.9743709564209,186.26907348632812,41.75,83.14271545410156,60.393333435058594,25.280000686645508,126.56999969482422,127.6319808959961,463.2901306152344,3.562000036239624,290.6300048828125,76.69684600830078,152.1897735595703,451.94000244140625,138.25634765625,111.8085708618164,88.79000091552734,160.34205627441406,465.3399963378906,205.59112548828125,231.5800018310547,45.904727935791016,557.1799926757812
2021-08-19,143.21038818359375,302.16619873046875,637.6599731445312,153.24464416503906,330.3500061035156,113.0199966430664,123.87065124511719,103.69999694824219,22.927499771118164,35.423702239990234,43.1093635559082,153.27000427246094,181.94422912597656,248.76622009277344,58.7400016784668,49.79814910888672,69.9763412475586,132.4199981689453,44.3017463684082,162.88999938964844,619.5599975585938,197.9499969482422,447.1600036621094,92.98999786376953,59.15599822998047,70.20999908447266,23.268648147583008,35.93643569946289,12.484942436218262,23.079967498779297,109.75541687011719,48.30044937133789,523.956298828125,302.6600036621094,57.397743225097656,166.69000244140625,30.739850997924805,54.786842346191406,65.05836486816406,450.5263671875,285.3544006347656,223.78114318847656,68.53263854980469,117.38400268554688,70.7356948852539,19.729753494262695,185.53797912597656,40.97999954223633,82.9277114868164,60.483333587646484,24.15999984741211,126.25,126.2226333618164,462.1567077636719,3.4760000705718994,315.989990234375,75.93016052246094,153.90921020507812,446.0299987792969,136.5657196044922,112.00468444824219,88.93000030517578,161.42379760742188,470.4599914550781,208.67433166503906,231.89999389648438,44.821250915527344,562.719970703125
2021-08-20,144.6648712158203,306.2165832519531,647.3400268554688,153.10684204101562,334.3800048828125,114.48999786376953,121.95314025878906,104.6500015258789,23.116249084472656,35.590965270996094,43.25865173339844,156.6699981689453,183.29246520996094,251.77420043945312,59.470001220703125,50.62421417236328,70.81655883789062,131.14999389648438,45.35150909423828,165.99000549316406,630.1099853515625,199.86000061035156,442.3800048828125,94.54000091552734,59.5880012512207,70.45999908447266,23.309383392333984,35.30366516113281,12.658584594726562,23.445524215698242,110.6222152709961,47.90438461303711,525.74951171875,302.3999938964844,58.70829391479492,168.7899932861328,30.51289176940918,53.72648239135742,65.32445526123047,459.15655517578125,292.6524353027344,226.22250366210938,68.48389434814453,120.10399627685547,71.99404907226562,20.74424934387207,187.34744262695312,41.5,83.14271545410156,61.24333190917969,24.010000228881836,128.2899932861328,127.5511703491211,464.91754150390625,3.563999891281128,316.8800048828125,77.05006408691406,155.3421173095703,450.4599914550781,137.53182983398438,111.36725616455078,90.58999633789062,161.3627471923828,472.67999267578125,209.85641479492188,235.9499969482422,45.17488098144531,571.489990234375
2021-08-23,146.14874267578125,306.4651184082031,656.8599853515625,155.85403442382812,336.760009765625,114.37999725341797,126.06622314453125,108.7699966430664,23.140625,35.96852111816406,43.92142105102539,158.32000732421875,184.35044860839844,256.08953857421875,61.45000076293945,50.90245819091797,71.4259262084961,132.5,46.097389221191406,172.24000549316406,626.6300048828125,203.0800018310547,448.42999267578125,96.04000091552734,61.50400161743164,71.44999694824219,23.508529663085938,35.514583587646484,12.762770652770996,23.72800064086914,111.02777099609375,49.028079986572266,532.6819458007812,302.3900146484375,58.85609436035156,171.32000732421875,31.33014488220215,55.466522216796875,66.69552612304688,467.84466552734375,292.9313049316406,225.30821228027344,69.95634460449219,123.88600158691406,72.0386734008789,21.882320404052734,192.49266052246094,42.43000030517578,83.31098937988281,62.095001220703125,24.81999969482422,129.89999389648438,129.39137268066406,467.14556884765625,3.5929999351501465,320.9200134277344,78.9625244140625,157.11367797851562,454.4800109863281,139.47317504882812,114.39757537841797,92.08999633789062,163.8751983642578,474.4800109863281,211.4817657470703,242.6199951171875,46.860286712646484,578.8900146484375
2021-08-24,146.06088256835938,304.61480712890625,657.239990234375,152.38099670410156,341.07000732421875,113.75,126.01822662353516,107.6500015258789,23.528125762939453,36.00676345825195,43.82855987548828,158.5800018310547,184.77259826660156,255.244140625,66.40750122070312,51.5806999206543,72.02606964111328,135.47999572753906,46.38286590576172,172.9199981689453,633.3200073242188,205.61000061035156,454.2799987792969,94.47000122070312,59.96799850463867,73.01000213623047,23.94304084777832,35.584903717041016,12.884320259094238,24.010478973388672,111.20269775390625,49.56230545043945,534.1568603515625,300.9700012207031,59.013755798339844,174.92999267578125,31.278642654418945,55.58802795410156,66.7721939086914,467.98931884765625,290.9794006347656,225.39305114746094,70.19038391113281,124.37000274658203,72.09221649169922,21.717885971069336,196.04769897460938,43.599998474121094,82.77812194824219,73.6449966430664,25.100000381469727,131.25999450683594,129.67864990234375,464.4331970214844,3.5490000247955322,324.95001220703125,74.14689636230469,158.1123504638672,455.9599914550781,140.40206909179688,114.544677734375,92.66000366210938,163.84902954101562,471.55999755859375,210.17164611816406,245.80999755859375,45.716617584228516,578.7100219726562
2021-08-25,144.8308563232422,306.9437255859375,656.7999877929688,150.6812744140625,342.2699890136719,113.2300033569336,127.57427215576172,108.30000305175781,23.38249969482422,36.217037200927734,44.00881576538086,158.6300048828125,186.1142120361328,256.4139404296875,67.5,51.606781005859375,71.54595184326172,135.6300048828125,46.99060821533203,172.91000366210938,620.0,205.88999938964844,458.1499938964844,93.62999725341797,61.20600128173828,73.4000015258789,24.16934585571289,35.874916076660156,13.118738174438477,24.417573928833008,111.2186050415039,49.56230545043945,535.6898803710938,307.19000244140625,59.81190490722656,174.63999938964844,31.852720260620117,55.89084243774414,68.30563354492188,466.00286865234375,290.3927917480469,227.4761505126953,72.19917297363281,124.21399688720703,73.4219741821289,22.136425018310547,199.03610229492188,43.5099983215332,82.84357452392578,74.50833129882812,24.350000381469727,131.72000122070312,129.1490936279297,464.4913635253906,3.559000015258789,325.010009765625,74.85330200195312,157.25259399414062,458.0299987792969,140.08621215820312,115.78036499023438,94.20999908447266,164.08456420898438,475.80999755859375,208.7925567626953,246.11000061035156,49.283058166503906,584.1099853515625
2021-08-26,144.03038024902344,306.7504577636719,652.3900146484375,154.4180908203125,310.19000244140625,113.31999969482422,127.25727844238281,107.2699966430664,23.076875686645508,36.14057922363281,44.22093963623047,159.3699951171875,185.8233642578125,263.2358703613281,69.69249725341797,51.47635269165039,71.07505798339844,131.3000030517578,46.75579833984375,172.42999267578125,622.3400268554688,204.3300018310547,450.54998779296875,93.68000030517578,62.0260009765625,73.44999694824219,24.17839241027832,35.32123565673828,13.127420425415039,24.176639556884766,110.35977172851562,48.935977935791016,532.8262939453125,306.0,59.7133674621582,175.5800018310547,31.82697868347168,55.56618881225586,70.3306884765625,469.8117370605469,287.585205078125,229.097412109375,70.9607162475586,124.80599975585938,76.8846664428711,21.9919376373291,203.10296630859375,44.029998779296875,82.93704986572266,76.23999786376953,24.8700008392334,130.17999267578125,127.81148529052734,463.1253967285156,3.496999979019165,326.510009765625,73.00114440917969,157.10499572753906,453.80999755859375,140.12342834472656,114.89774322509766,94.36000061035156,163.97987365722656,474.6300048828125,209.55104064941406,246.75999450683594,47.078487396240234,578.9099731445312
